329.23880597014926,384.2910447761194,0,18,22,4,4,57,39,38,25
322.2307692307692,454.5,0,3,4,1,2,11,7,13,13
370.3269230769231,433.46153846153845,0,8,10,2,2,15,14,18,13
365.56060606060606,434.04545454545456,0,19,22,3,2,28,18,29,10
469.1111111111111,365.8333333333333,0,3,3,0,1,4,5,8,6
380.46,413.79,0,22,25,3,3,41,30,37,24
329.2830188679245,426.33962264150944,0,32,33,1,4,44,20,52,20
358.42105263157896,359.63157894736844,0,5,6,1,2,11,9,15,10
357.73333333333335,360.46666666666664,0,4,4,0,1,11,9,9,6
314.15238095238095,390.95714285714286,0,35,38,3,6,104,71,65,50
387.8333333333333,490.3188405797101,0,46,55,9,5,60,20,71,28
381.2391304347826,432.4347826086956,0,2,2,0,2,5,2,12,10
453.85714285714283,415.3,0,15,17,2,2,22,13,25,18
347.7,376.1,0,0,0,0,1,2,1,5,5
365.90588235294115,363.2352941176471,0,12,12,0,5,65,67,37,54
338.59027777777777,478.4861111111111,0,37,40,3,5,65,28,62,33
299.77966101694915,482.9830508474576,0,22,23,1,4,52,20,42,24
319.3301886792453,485.2358490566038,0,17,21,4,4,33,23,37,24
376.01724137931035,489.14942528735634,0,63,75,12,6,84,32,93,37
406.125,350.875,0,3,4,1,2,19,13,13,16
379.375,329.6666666666667,2,2,3,1,1,6,3,7,7
402.3636363636364,367.15909090909093,2,5,5,0,2,10,9,15,12
558.6153846153846,378.3076923076923,2,2,2,0,1,3,4,7,7
443.0,356.0,1,0,0,0,1,6,7,5,6
429.0,390.0,0,0,0,0,1,3,3,5,5
319.67452830188677,415.60849056603774,13,84,92,8,6,95,63,114,43
344.9,469.3375,2,12,14,2,3,23,15,27,17
358.6864406779661,472.8898305084746,8,35,41,6,4,51,25,54,28
322.09420289855075,450.07246376811594,8,38,44,6,4,61,29,58,28
412.95348837209303,477.8720930232558,3,19,26,7,3,31,13,34,18
474.037037037037,425.462962962963,2,11,12,1,2,16,6,21,12
358.9207920792079,431.84653465346537,10,57,69,12,6,74,51,87,40
376.25,436.2738095238095,8,9,13,4,2,34,29,19,18
275.04,364.13,16,13,14,1,5,70,56,38,41
255.11111111111111,464.0,1,6,11,5,2,11,3,16,11
313.875,477.88690476190476,1,13,14,1,4,50,21,33,21
349.52,260.6,11,0,0,0,2,18,21,10,21
412.22727272727275,430.6363636363636,1,1,1,0,1,7,5,6,6
341.5,353.3333333333333,5,1,1,0,2,9,7,11,15
402.0,326.1136363636364,5,0,0,0,2,18,17,10,15
382.9074074074074,411.6296296296296,19,33,36,3,6,74,58,63,49
400.35135135135135,450.14414414414415,15,61,72,11,6,98,70,91,45
352.5,406.6666666666667,1,1,4,3,2,15,10,11,11
400.1829268292683,463.9512195121951,3,8,11,3,3,20,17,23,18
398.3333333333333,339.3333333333333,2,2,2,0,2,8,9,12,12
344.77272727272725,415.3636363636364,3,0,0,0,1,3,4,5,8
429.67241379310343,409.05172413793105,10,30,35,5,3,41,37,45,25
343.0,315.75,3,5,6,1,1,12,9,10,8
351.44594594594594,409.93918918918916,12,41,49,8,4,61,48,61,32
397.8666666666667,220.7,6,4,7,3,1,11,14,9,11
327.51666666666665,387.39166666666665,13,23,32,9,4,45,42,43,33
386.0,300.5,1,1,1,0,1,5,7,6,6
357.2083333333333,247.70833333333334,3,2,2,0,1,11,13,7,8
375.11,410.575,9,58,69,11,5,91,79,83,34
393.3235294117647,411.4779411764706,9,22,24,2,4,43,38,42,29
342.4230769230769,309.38461538461536,4,0,0,0,1,9,7,5,9
361.88659793814435,408.1701030927835,9,46,56,10,5,77,52,71,34
374.27941176470586,380.1862745098039,22,25,29,4,5,81,63,50,47
328.70454545454544,387.1193181818182,18,49,58,9,5,82,55,74,43
347.76785714285717,360.5654761904762,19,13,19,6,5,65,52,38,44
283.5625,447.2291666666667,2,0,0,0,2,10,11,10,12
318.3965517241379,335.01724137931035,8,8,10,2,2,23,17,18,18
438.6363636363636,322.45454545454544,1,2,3,1,1,8,8,7,6
361.34653465346537,436.490099009901,7,59,64,5,5,80,61,84,32
330.7475247524753,328.7029702970297,24,20,22,2,5,79,82,45,49
338.9019607843137,322.3235294117647,19,10,13,3,3,30,44,25,34
359.08490566037733,320.64150943396226,17,5,5,0,3,35,42,20,32
355.6237623762376,383.1831683168317,21,45,54,9,5,87,71,70,46
397.3611111111111,303.02777777777777,5,4,4,0,1,13,13,9,10
329.46315789473687,408.7894736842105,8,62,70,8,5,85,74,87,33
327.125,383.51875,13,40,43,3,6,95,101,70,43
363.625,266.8125,1,3,5,2,1,8,10,8,6
407.15983606557376,376.98770491803276,9,68,72,4,4,76,44,88,29
386.8333333333333,341.23873873873873,16,55,61,6,4,68,49,75,36
455.70588235294116,348.88235294117646,2,6,13,7,2,18,19,16,12
327.3092105263158,352.5855263157895,6,28,34,6,3,49,37,43,21
394.40909090909093,271.54545454545456,2,1,1,0,1,5,6,6,7
417.5042016806723,291.97058823529414,22,26,30,4,5,64,78,51,47
355.3031914893617,297.84574468085106,13,28,30,2,4,53,57,48,33
383.95384615384614,295.76153846153846,29,29,30,1,5,85,71,54,54
379.55,249.8,5,0,0,0,1,4,6,5,10
390.06944444444446,235.40972222222223,18,0,0,0,3,40,43,15,33
269.3,250.1,6,0,0,0,1,10,12,5,11
303.33235294117645,363.72058823529414,26,60,67,7,6,109,98,90,56
382.0,434.0,1,1,2,1,1,5,4,6,6
361.20762711864404,273.18220338983053,18,28,34,6,5,73,82,53,43
419.4609375,363.3359375,5,19,22,3,3,36,35,34,20
347.4493243243243,406.1554054054054,5,50,59,9,6,93,71,80,35
387.06081081081084,263.56081081081084,12,16,16,0,3,44,44,31,27
357.3851851851852,319.05555555555554,14,34,37,3,5,97,80,59,39
355.8030303030303,289.469696969697,7,1,1,0,2,11,13,11,17
377.2475247524753,269.15841584158414,20,21,25,4,4,59,69,41,40
391.7785714285714,232.025,29,12,12,0,5,92,102,37,54
414.12735849056605,395.0188679245283,23,109,118,9,7,172,112,144,58
417.61764705882354,361.7977941176471,15,58,63,5,5,99,69,83,40
476.79411764705884,374.0347593582888,16,125,134,9,7,144,102,160,51
406.3541666666667,198.63541666666666,16,0,0,0,2,24,28,10,26
391.4756097560976,327.1056910569106,11,44,47,3,4,77,59,64,31
426.46590909090907,265.7916666666667,29,23,27,4,5,78,94,48,54
273.15,339.0,0,0,0,0,1,6,5,5,5
435.0,403.5,0,0,0,0,1,2,2,5,5
377.40625,370.4479166666667,13,25,33,8,4,66,56,45,33
371.2236842105263,225.52631578947367,9,2,3,1,2,26,34,12,19
334.55555555555554,263.55555555555554,2,0,0,0,1,5,4,5,7
401.0,336.0,0,0,0,0,1,4,2,5,5
325.19832402234636,384.79050279329607,8,79,85,6,6,134,101,109,38
376.27272727272725,263.90909090909093,1,0,0,0,1,9,7,5,6
395.78125,238.703125,9,0,0,0,2,16,23,10,19
372.375,500,0,1,1,0,1,1,0,6,5
339.83846153846156,393.7923076923077,9,59,67,8,5,102,85,83,34
296.15034965034965,372.4020979020979,8,44,51,7,5,113,118,69,33
