timestamp,pos_x,predicted_pos_x,pos_y,predicted_pos_y,coin_count,shots_count,destory_enemy_count,score,y_pred_cluster,y_pred_class,y_pred_offline
2023-06-25 20:07:59.336622,119.5,126.5,234.0,230.5,1,0,0,5,2,2.0,1
2023-06-25 20:07:59.363334,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.390484,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.417726,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.445674,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.471647,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.499455,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.526235,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.553033,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.580152,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.607155,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.635700,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.663949,119.5,126.5,234.0,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.692738,119.5,126.5,230.5,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.719998,119.5,126.5,227.0,227.0,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.747133,119.5,126.5,223.5,223.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.775021,119.5,126.5,220.0,220.0,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.802065,119.5,126.5,216.5,216.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.830542,119.5,126.5,213.0,213.0,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.858072,119.5,126.5,209.5,209.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.888613,123.0,126.5,206.0,206.0,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.917668,126.5,119.5,202.5,202.5,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.945730,130.0,123.0,199.0,199.0,0,0,0,5,2,2.0,1
2023-06-25 20:07:59.973549,133.5,126.5,195.5,195.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.000364,137.0,130.0,192.0,192.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.040489,140.5,133.5,188.5,188.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.072607,144.0,137.0,185.0,185.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.113839,147.5,140.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.153915,151.0,144.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.187465,154.5,147.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.216523,158.0,151.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.257200,161.5,154.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.285842,165.0,158.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.314027,168.5,161.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.349616,172.0,165.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.378282,175.5,168.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.410660,179.0,172.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.439996,182.5,175.5,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.482759,182.5,179.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.510309,182.5,179.0,185.0,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.541670,182.5,179.0,188.5,181.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.580898,182.5,179.0,192.0,185.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.620350,182.5,179.0,195.5,188.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.654224,182.5,179.0,199.0,192.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.689865,182.5,179.0,202.5,195.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.724067,182.5,179.0,206.0,199.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.754720,182.5,179.0,209.5,202.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.784638,182.5,179.0,213.0,206.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.816945,182.5,179.0,216.5,209.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.847702,182.5,179.0,220.0,213.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.877346,182.5,179.0,223.5,216.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.908626,182.5,179.0,227.0,220.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.953085,179.0,179.0,230.5,223.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:00.984501,175.5,175.5,234.0,227.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.016658,172.0,172.0,237.5,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.046311,168.5,168.5,241.0,234.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.075943,165.0,165.0,244.5,237.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.107026,161.5,161.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.140014,158.0,158.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.170579,154.5,154.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.215110,151.0,151.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.255909,147.5,147.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.291528,144.0,144.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.320138,140.5,140.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.351795,137.0,137.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.384681,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.416771,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.446566,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.477339,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.509043,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.538396,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.574506,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.607732,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.635440,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.664749,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.698931,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.727139,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.756804,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.785050,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.813688,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.840864,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.869007,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.896981,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.927996,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.955504,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:01.985358,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.014227,137.0,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.042202,140.5,133.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.070253,144.0,137.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.098397,147.5,140.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.125730,151.0,144.0,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.155259,154.5,147.5,244.5,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.185908,158.0,151.0,241.0,241.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.213986,161.5,154.5,237.5,237.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.242347,165.0,158.0,234.0,234.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.272057,168.5,161.5,230.5,230.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.300123,172.0,165.0,227.0,227.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.329243,175.5,168.5,223.5,223.5,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.357060,179.0,172.0,220.0,220.0,0,0,0,5,2,2.0,1
2023-06-25 20:08:02.384632,182.5,175.5,216.5,216.5,1,0,0,6,2,2.0,1
2023-06-25 20:08:02.412703,186.0,179.0,213.0,213.0,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.441734,189.5,182.5,209.5,209.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.470277,193.0,186.0,206.0,206.0,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.499314,196.5,189.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.527940,200.0,193.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.555493,203.5,196.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.586723,207.0,200.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.613794,210.5,203.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.640833,214.0,207.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.670388,217.5,210.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.697941,221.0,214.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.726118,224.5,217.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.754658,228.0,221.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.785730,231.5,224.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.814099,235.0,228.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.843756,238.5,231.5,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.874305,242.0,235.0,206.0,202.5,0,0,0,6,2,2.0,1
2023-06-25 20:08:02.903447,245.5,238.5,206.0,202.5,1,0,0,7,2,2.0,1
2023-06-25 20:08:02.930592,249.0,242.0,206.0,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:02.958944,252.5,245.5,206.0,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:02.986494,256.0,249.0,206.0,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.014703,259.5,252.5,206.0,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.042252,263.0,256.0,202.5,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.070352,266.5,259.5,199.0,199.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.097865,270.0,263.0,195.5,195.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.126033,273.5,266.5,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.153734,277.0,270.0,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.181881,280.5,273.5,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.209955,284.0,277.0,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.238552,287.5,280.5,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.265309,291.0,284.0,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.295443,294.5,287.5,195.5,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.324211,298.0,291.0,199.0,192.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.355095,301.5,294.5,202.5,195.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.381816,305.0,298.0,206.0,199.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.409570,308.5,301.5,209.5,202.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.437909,312.0,305.0,213.0,206.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.465654,315.5,308.5,216.5,209.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.493022,319.0,312.0,220.0,213.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.520388,322.5,315.5,223.5,216.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.547982,326.0,319.0,227.0,220.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.575464,329.5,322.5,230.5,223.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.603639,333.0,326.0,234.0,227.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.633760,336.5,329.5,237.5,230.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.662219,340.0,333.0,241.0,234.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.690262,343.5,336.5,244.5,237.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.718327,347.0,340.0,248.0,241.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.744797,350.5,343.5,251.5,244.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.773353,354.0,347.0,255.0,248.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.801586,357.5,350.5,258.5,251.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.827961,361.0,354.0,262.0,255.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.855834,364.5,357.5,265.5,258.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.883549,368.0,368.7,269.0,262.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.910326,371.5,368.0,272.5,265.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.938076,375.0,375.0,276.0,269.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:03.969675,378.5,378.5,279.5,272.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.000469,382.0,382.0,283.0,276.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.031656,385.5,385.5,286.5,279.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.060818,389.0,389.0,290.0,283.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.088856,392.5,392.5,293.5,286.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.115924,396.0,396.0,297.0,290.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.143644,399.5,399.5,300.5,293.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.172261,403.0,403.0,304.0,297.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.200811,406.5,406.5,307.5,300.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.228356,410.0,410.0,311.0,304.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.256902,413.5,413.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.283775,417.0,417.0,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.313570,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.344739,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.373811,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.401639,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.429670,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.456908,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.484770,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.515063,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.547623,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.577901,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.605829,417.0,420.5,311.0,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.633670,417.0,420.5,314.5,307.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.662210,417.0,420.5,318.0,311.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.690293,417.0,420.5,321.5,314.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.717538,417.0,420.5,325.0,318.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.743910,417.0,420.5,328.5,321.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.771945,413.5,420.5,332.0,325.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.800453,410.0,417.0,335.5,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.827999,406.5,413.5,339.0,332.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.854952,403.0,410.0,342.5,335.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.882722,399.5,406.5,346.0,339.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.909481,396.0,403.0,349.5,342.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.936711,392.5,399.5,353.0,346.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.964023,389.0,396.0,356.5,349.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:04.992544,385.5,392.5,360.0,353.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.019965,382.0,389.0,363.5,356.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.047736,378.5,385.5,367.0,360.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.074269,375.0,382.0,370.5,363.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.102605,371.5,378.5,374.0,367.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.128840,368.0,375.0,377.5,370.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.156677,364.5,368.0,381.0,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.184827,361.0,368.7,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.217034,357.5,357.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.244634,357.5,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.273919,357.5,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.301744,357.5,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.331943,357.5,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.360691,357.5,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.389683,354.0,354.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.417212,350.5,350.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.445560,347.0,347.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.475234,343.5,343.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.502893,340.0,340.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.530062,336.5,336.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.561620,333.0,333.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.590173,329.5,329.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.618365,326.0,326.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.645511,322.5,322.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.676863,319.0,319.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.704727,315.5,315.5,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.733381,312.0,312.0,381.0,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.762392,308.5,308.5,377.5,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.788642,305.0,305.0,374.0,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.815962,301.5,301.5,370.5,370.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.845093,298.0,298.0,367.0,367.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.872795,298.0,294.5,363.5,363.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.901063,298.0,294.5,360.0,360.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.927849,298.0,294.5,356.5,356.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.966113,298.0,294.5,353.0,353.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:05.996447,298.0,294.5,349.5,349.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.025565,298.0,294.5,346.0,346.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.052212,298.0,294.5,342.5,342.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.080270,298.0,294.5,339.0,339.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.110907,298.0,294.5,335.5,335.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.138709,298.0,294.5,332.0,332.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.166035,298.0,294.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.193885,298.0,294.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.223946,294.5,294.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.251582,291.0,291.0,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.279847,287.5,287.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.309060,284.0,284.0,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.338821,280.5,280.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.370479,277.0,277.0,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.398725,273.5,273.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.427521,270.0,270.0,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.455497,266.5,266.5,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.483038,266.5,263.0,332.0,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.512737,266.5,263.0,335.5,328.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.541759,266.5,263.0,339.0,332.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.571821,266.5,263.0,342.5,335.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.599775,266.5,263.0,346.0,339.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.626995,266.5,263.0,349.5,342.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.654762,266.5,263.0,353.0,346.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.685359,266.5,263.0,356.5,349.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.713853,266.5,263.0,360.0,353.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.742514,266.5,263.0,363.5,356.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.770540,266.5,263.0,367.0,360.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.798390,266.5,263.0,370.5,363.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.826949,266.5,263.0,374.0,367.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.855204,266.5,263.0,377.5,370.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.883819,266.5,263.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.913552,266.5,263.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.942082,270.0,263.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.970301,273.5,266.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:06.997895,277.0,270.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.025139,280.5,273.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.052811,284.0,277.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.081891,287.5,280.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.110640,291.0,284.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.139190,294.5,287.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.168177,298.0,291.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.195936,301.5,294.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.225876,305.0,298.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.256420,308.5,301.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.293540,312.0,305.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.325676,315.5,308.5,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.358988,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.393314,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.427415,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.453987,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.481657,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.508702,315.5,312.0,377.5,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.536862,315.5,312.0,381.0,374.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.566423,315.5,312.0,384.5,377.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.595462,315.5,312.0,388.0,381.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.627680,315.5,312.0,391.5,384.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.663581,315.5,312.0,395.0,388.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.694345,315.5,312.0,398.5,391.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.722787,315.5,312.0,402.0,395.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.749943,315.5,312.0,405.5,398.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.778650,315.5,312.0,409.0,402.0,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.805925,315.5,312.0,412.5,405.5,0,0,0,7,2,2.0,1
2023-06-25 20:08:07.834098,315.5,312.0,416.0,409.0,0,0,0,7,2,2.0,1
